answer_key_id,true_mistakes,prompt_type,ai_estimated_mistakes
errors_00_key_13,0,prompt_2_pessimistic,0
errors_00_key_13,0,prompt_3_neutral,0
errors_00_key_13,0,prompt_4_confident,1
errors_00_key_13,0,prompt_5_very_confident,0
errors_00_key_14,0,prompt_1_very_pessimistic,1
errors_00_key_14,0,prompt_2_pessimistic,0
errors_00_key_14,0,prompt_3_neutral,0
errors_00_key_14,0,prompt_4_confident,0
errors_00_key_14,0,prompt_5_very_confident,0
errors_00_key_15,0,prompt_1_very_pessimistic,1
errors_00_key_15,0,prompt_2_pessimistic,1
errors_00_key_15,0,prompt_3_neutral,0
errors_00_key_15,0,prompt_4_confident,0
errors_00_key_15,0,prompt_5_very_confident,0
errors_00_key_16,0,prompt_1_very_pessimistic,2
errors_00_key_16,0,prompt_2_pessimistic,1
errors_00_key_16,0,prompt_3_neutral,0
errors_00_key_16,0,prompt_4_confident,1
errors_00_key_16,0,prompt_5_very_confident,0
errors_00_key_17,0,prompt_1_very_pessimistic,1
errors_00_key_17,0,prompt_2_pessimistic,2
errors_00_key_17,0,prompt_3_neutral,0
errors_00_key_17,0,prompt_4_confident,1
errors_00_key_17,0,prompt_5_very_confident,0
errors_00_key_18,0,prompt_1_very_pessimistic,0
errors_00_key_18,0,prompt_2_pessimistic,0
errors_00_key_18,0,prompt_3_neutral,1
errors_00_key_18,0,prompt_4_confident,0
errors_00_key_18,0,prompt_5_very_confident,0
errors_00_key_19,0,prompt_1_very_pessimistic,1
errors_00_key_19,0,prompt_2_pessimistic,0
errors_00_key_19,0,prompt_3_neutral,0
errors_00_key_19,0,prompt_4_confident,0
errors_00_key_19,0,prompt_5_very_confident,0
errors_00_key_20,0,prompt_1_very_pessimistic,0
errors_00_key_20,0,prompt_2_pessimistic,0
errors_00_key_20,0,prompt_3_neutral,1
errors_00_key_20,0,prompt_4_confident,0
errors_00_key_20,0,prompt_5_very_confident,0
errors_00_key_21,0,prompt_1_very_pessimistic,0
errors_00_key_21,0,prompt_2_pessimistic,1
errors_00_key_21,0,prompt_3_neutral,0
errors_00_key_21,0,prompt_4_confident,0
errors_00_key_21,0,prompt_5_very_confident,0
errors_00_key_22,0,prompt_1_very_pessimistic,1
errors_00_key_22,0,prompt_2_pessimistic,2
errors_00_key_22,0,prompt_3_neutral,0
errors_00_key_22,0,prompt_4_confident,0
errors_00_key_22,0,prompt_5_very_confident,0
errors_00_key_23,0,prompt_1_very_pessimistic,0
errors_00_key_23,0,prompt_2_pessimistic,2
errors_00_key_23,0,prompt_3_neutral,1
errors_00_key_23,0,prompt_4_confident,1
errors_00_key_23,0,prompt_5_very_confident,0
errors_00_key_24,0,prompt_1_very_pessimistic,0
errors_00_key_24,0,prompt_2_pessimistic,0
errors_00_key_24,0,prompt_3_neutral,0
errors_00_key_24,0,prompt_4_confident,0
errors_00_key_24,0,prompt_5_very_confident,1
errors_00_key_25,0,prompt_1_very_pessimistic,1
errors_00_key_25,0,prompt_2_pessimistic,0
errors_00_key_25,0,prompt_3_neutral,0
errors_00_key_25,0,prompt_4_confident,0
errors_00_key_25,0,prompt_5_very_confident,0
errors_00_key_26,0,prompt_1_very_pessimistic,1
errors_00_key_26,0,prompt_2_pessimistic,0
errors_00_key_26,0,prompt_3_neutral,1
errors_00_key_26,0,prompt_4_confident,0
errors_00_key_26,0,prompt_5_very_confident,0
errors_00_key_27,0,prompt_1_very_pessimistic,1
errors_00_key_27,0,prompt_2_pessimistic,0
errors_00_key_27,0,prompt_3_neutral,0
errors_00_key_27,0,prompt_4_confident,0
errors_00_key_27,0,prompt_5_very_confident,0
errors_00_key_28,0,prompt_1_very_pessimistic,2
errors_00_key_28,0,prompt_2_pessimistic,1
errors_00_key_28,0,prompt_3_neutral,0
errors_00_key_28,0,prompt_4_confident,0
errors_00_key_28,0,prompt_5_very_confident,0
errors_00_key_29,0,prompt_1_very_pessimistic,1
errors_00_key_29,0,prompt_2_pessimistic,1
errors_00_key_29,0,prompt_3_neutral,0
errors_00_key_29,0,prompt_4_confident,0
errors_00_key_29,0,prompt_5_very_confident,0
errors_00_key_30,0,prompt_1_very_pessimistic,0
errors_00_key_30,0,prompt_2_pessimistic,1
errors_00_key_30,0,prompt_3_neutral,1
errors_00_key_30,0,prompt_4_confident,0
errors_00_key_30,0,prompt_5_very_confident,0
errors_01_key_01,1,prompt_1_very_pessimistic,1
errors_01_key_01,1,prompt_2_pessimistic,2
errors_01_key_01,1,prompt_3_neutral,1
errors_01_key_01,1,prompt_4_confident,0
errors_01_key_01,1,prompt_5_very_confident,1
errors_01_key_02,1,prompt_1_very_pessimistic,1
errors_01_key_02,1,prompt_2_pessimistic,2
errors_01_key_02,1,prompt_3_neutral,2
errors_01_key_02,1,prompt_4_confident,0
errors_01_key_02,1,prompt_5_very_confident,1
errors_01_key_03,1,prompt_1_very_pessimistic,3
errors_01_key_03,1,prompt_2_pessimistic,0
errors_01_key_03,1,prompt_3_neutral,2
errors_01_key_03,1,prompt_4_confident,0
errors_01_key_03,1,prompt_5_very_confident,0
errors_01_key_04,1,prompt_1_very_pessimistic,2
errors_01_key_04,1,prompt_2_pessimistic,4
errors_01_key_04,1,prompt_3_neutral,1
errors_01_key_04,1,prompt_4_confident,1
errors_01_key_04,1,prompt_5_very_confident,0
errors_01_key_05,1,prompt_1_very_pessimistic,2
errors_01_key_05,1,prompt_2_pessimistic,1
errors_01_key_05,1,prompt_3_neutral,1
errors_01_key_05,1,prompt_4_confident,0
errors_01_key_05,1,prompt_5_very_confident,2
errors_01_key_06,1,prompt_1_very_pessimistic,3
errors_01_key_06,1,prompt_2_pessimistic,1
errors_01_key_06,1,prompt_3_neutral,1
errors_01_key_06,1,prompt_4_confident,3
errors_01_key_06,1,prompt_5_very_confident,0
errors_01_key_07,1,prompt_1_very_pessimistic,1
errors_01_key_07,1,prompt_2_pessimistic,1
errors_01_key_07,1,prompt_3_neutral,1
errors_01_key_07,1,prompt_4_confident,1
errors_01_key_07,1,prompt_5_very_confident,0
errors_01_key_08,1,prompt_1_very_pessimistic,1
errors_01_key_08,1,prompt_2_pessimistic,2
errors_01_key_08,1,prompt_3_neutral,1
errors_01_key_08,1,prompt_4_confident,0
errors_01_key_08,1,prompt_5_very_confident,0
errors_01_key_09,1,prompt_1_very_pessimistic,4
errors_01_key_09,1,prompt_2_pessimistic,2
errors_01_key_09,1,prompt_3_neutral,2
errors_01_key_09,1,prompt_4_confident,0
errors_01_key_09,1,prompt_5_very_confident,0
errors_01_key_10,1,prompt_1_very_pessimistic,2
errors_01_key_10,1,prompt_2_pessimistic,2
errors_01_key_10,1,prompt_3_neutral,1
errors_01_key_10,1,prompt_4_confident,0
errors_01_key_10,1,prompt_5_very_confident,0
errors_01_key_11,1,prompt_1_very_pessimistic,2
errors_01_key_11,1,prompt_2_pessimistic,0
errors_01_key_11,1,prompt_3_neutral,0
errors_01_key_11,1,prompt_4_confident,1
errors_01_key_11,1,prompt_5_very_confident,1
errors_01_key_12,1,prompt_1_very_pessimistic,3
errors_01_key_12,1,prompt_2_pessimistic,1
errors_01_key_12,1,prompt_3_neutral,0
errors_01_key_12,1,prompt_4_confident,0
errors_01_key_12,1,prompt_5_very_confident,1
errors_01_key_13,1,prompt_1_very_pessimistic,2
errors_01_key_13,1,prompt_2_pessimistic,4
errors_01_key_13,1,prompt_3_neutral,1
errors_01_key_13,1,prompt_4_confident,1
errors_01_key_13,1,prompt_5_very_confident,1
errors_01_key_14,1,prompt_1_very_pessimistic,3
errors_01_key_14,1,prompt_2_pessimistic,2
errors_01_key_14,1,prompt_3_neutral,0
errors_01_key_14,1,prompt_4_confident,0
errors_01_key_14,1,prompt_5_very_confident,1
errors_01_key_15,1,prompt_1_very_pessimistic,1
errors_01_key_15,1,prompt_2_pessimistic,0
errors_01_key_15,1,prompt_3_neutral,0
errors_01_key_15,1,prompt_4_confident,1
errors_01_key_15,1,prompt_5_very_confident,0
errors_01_key_16,1,prompt_1_very_pessimistic,1
errors_01_key_16,1,prompt_2_pessimistic,1
errors_01_key_16,1,prompt_3_neutral,0
errors_01_key_16,1,prompt_4_confident,1
errors_01_key_16,1,prompt_5_very_confident,1
errors_01_key_17,1,prompt_1_very_pessimistic,3
errors_01_key_17,1,prompt_2_pessimistic,1
errors_01_key_17,1,prompt_3_neutral,2
errors_01_key_17,1,prompt_4_confident,1
errors_01_key_17,1,prompt_5_very_confident,0
errors_01_key_18,1,prompt_1_very_pessimistic,1
errors_01_key_18,1,prompt_2_pessimistic,0
errors_01_key_18,1,prompt_3_neutral,1
errors_01_key_18,1,prompt_4_confident,1
errors_01_key_18,1,prompt_5_very_confident,0
errors_01_key_19,1,prompt_1_very_pessimistic,2
errors_01_key_19,1,prompt_2_pessimistic,2
errors_01_key_19,1,prompt_3_neutral,1
errors_01_key_19,1,prompt_4_confident,0
errors_01_key_19,1,prompt_5_very_confident,0
errors_01_key_20,1,prompt_1_very_pessimistic,1
errors_01_key_20,1,prompt_2_pessimistic,1
errors_01_key_20,1,prompt_3_neutral,1
errors_01_key_20,1,prompt_4_confident,2
errors_01_key_20,1,prompt_5_very_confident,1
errors_01_key_21,1,prompt_1_very_pessimistic,1
errors_01_key_21,1,prompt_2_pessimistic,2
errors_01_key_21,1,prompt_3_neutral,0
errors_01_key_21,1,prompt_4_confident,1
errors_01_key_21,1,prompt_5_very_confident,1
errors_01_key_22,1,prompt_1_very_pessimistic,3
errors_01_key_22,1,prompt_2_pessimistic,2
errors_01_key_22,1,prompt_3_neutral,0
errors_01_key_22,1,prompt_4_confident,1
errors_01_key_22,1,prompt_5_very_confident,0
errors_01_key_23,1,prompt_1_very_pessimistic,2
errors_01_key_23,1,prompt_2_pessimistic,2
errors_01_key_23,1,prompt_3_neutral,0
errors_01_key_23,1,prompt_4_confident,0
errors_01_key_23,1,prompt_5_very_confident,1
errors_01_key_24,1,prompt_1_very_pessimistic,3
errors_01_key_24,1,prompt_2_pessimistic,3
errors_01_key_24,1,prompt_3_neutral,0
errors_01_key_24,1,prompt_4_confident,2
errors_01_key_24,1,prompt_5_very_confident,0
errors_01_key_25,1,prompt_1_very_pessimistic,2
errors_01_key_25,1,prompt_2_pessimistic,1
errors_01_key_25,1,prompt_3_neutral,3
errors_01_key_25,1,prompt_4_confident,2
errors_01_key_25,1,prompt_5_very_confident,0
errors_01_key_26,1,prompt_1_very_pessimistic,1
errors_01_key_26,1,prompt_2_pessimistic,2
errors_01_key_26,1,prompt_3_neutral,1
errors_01_key_26,1,prompt_4_confident,2
errors_01_key_26,1,prompt_5_very_confident,0
errors_01_key_27,1,prompt_1_very_pessimistic,3
errors_01_key_27,1,prompt_2_pessimistic,1
errors_01_key_27,1,prompt_3_neutral,1
errors_01_key_27,1,prompt_4_confident,1
errors_01_key_27,1,prompt_5_very_confident,0
errors_01_key_28,1,prompt_1_very_pessimistic,2
errors_01_key_28,1,prompt_2_pessimistic,1
errors_01_key_28,1,prompt_3_neutral,3
errors_01_key_28,1,prompt_4_confident,1
errors_01_key_28,1,prompt_5_very_confident,0
errors_01_key_29,1,prompt_1_very_pessimistic,1
errors_01_key_29,1,prompt_2_pessimistic,2
errors_01_key_29,1,prompt_3_neutral,1
errors_01_key_29,1,prompt_4_confident,1
errors_01_key_29,1,prompt_5_very_confident,0
errors_01_key_30,1,prompt_1_very_pessimistic,2
errors_01_key_30,1,prompt_2_pessimistic,2
errors_01_key_30,1,prompt_3_neutral,1
errors_01_key_30,1,prompt_4_confident,1
errors_01_key_30,1,prompt_5_very_confident,1
errors_02_key_01,2,prompt_1_very_pessimistic,2
errors_02_key_01,2,prompt_2_pessimistic,2
errors_02_key_01,2,prompt_3_neutral,1
errors_02_key_01,2,prompt_4_confident,1
errors_02_key_01,2,prompt_5_very_confident,2
errors_02_key_02,2,prompt_1_very_pessimistic,4
errors_02_key_02,2,prompt_2_pessimistic,4
errors_02_key_02,2,prompt_3_neutral,2
errors_02_key_02,2,prompt_4_confident,1
errors_02_key_02,2,prompt_5_very_confident,1
errors_02_key_03,2,prompt_1_very_pessimistic,2
errors_02_key_03,2,prompt_2_pessimistic,2
errors_02_key_03,2,prompt_3_neutral,2
errors_02_key_03,2,prompt_4_confident,1
errors_02_key_03,2,prompt_5_very_confident,1
errors_02_key_04,2,prompt_1_very_pessimistic,4
errors_02_key_04,2,prompt_2_pessimistic,2
errors_02_key_04,2,prompt_3_neutral,1
errors_02_key_04,2,prompt_4_confident,1
errors_02_key_04,2,prompt_5_very_confident,2
errors_02_key_05,2,prompt_1_very_pessimistic,3
errors_02_key_05,2,prompt_2_pessimistic,3
errors_02_key_05,2,prompt_3_neutral,2
errors_02_key_05,2,prompt_4_confident,3
errors_02_key_05,2,prompt_5_very_confident,1
errors_02_key_06,2,prompt_1_very_pessimistic,2
errors_02_key_06,2,prompt_2_pessimistic,2
errors_02_key_06,2,prompt_3_neutral,3
errors_02_key_06,2,prompt_4_confident,3
errors_02_key_06,2,prompt_5_very_confident,2
errors_02_key_07,2,prompt_1_very_pessimistic,3
errors_02_key_07,2,prompt_2_pessimistic,2
errors_02_key_07,2,prompt_3_neutral,1
errors_02_key_07,2,prompt_4_confident,1
errors_02_key_07,2,prompt_5_very_confident,1
errors_02_key_08,2,prompt_1_very_pessimistic,3
errors_02_key_08,2,prompt_2_pessimistic,2
errors_02_key_08,2,prompt_3_neutral,1
errors_02_key_08,2,prompt_4_confident,2
errors_02_key_08,2,prompt_5_very_confident,1
errors_02_key_09,2,prompt_1_very_pessimistic,2
errors_02_key_09,2,prompt_2_pessimistic,3
errors_02_key_09,2,prompt_3_neutral,1
errors_02_key_09,2,prompt_4_confident,1
errors_02_key_09,2,prompt_5_very_confident,1
errors_02_key_10,2,prompt_1_very_pessimistic,3
errors_02_key_10,2,prompt_2_pessimistic,2
errors_02_key_10,2,prompt_3_neutral,3
errors_02_key_10,2,prompt_4_confident,2
errors_02_key_10,2,prompt_5_very_confident,1
errors_02_key_11,2,prompt_1_very_pessimistic,3
errors_02_key_11,2,prompt_2_pessimistic,3
errors_02_key_11,2,prompt_3_neutral,3
errors_02_key_11,2,prompt_4_confident,1
errors_02_key_11,2,prompt_5_very_confident,1
errors_02_key_12,2,prompt_1_very_pessimistic,3
errors_02_key_12,2,prompt_2_pessimistic,2
errors_02_key_12,2,prompt_3_neutral,1
errors_02_key_12,2,prompt_4_confident,2
errors_02_key_12,2,prompt_5_very_confident,2
errors_02_key_13,2,prompt_1_very_pessimistic,5
errors_02_key_13,2,prompt_2_pessimistic,2
errors_02_key_13,2,prompt_3_neutral,2
errors_02_key_13,2,prompt_4_confident,2
errors_02_key_13,2,prompt_5_very_confident,3
errors_02_key_14,2,prompt_1_very_pessimistic,3
errors_02_key_14,2,prompt_2_pessimistic,1
errors_02_key_14,2,prompt_3_neutral,0
errors_02_key_14,2,prompt_4_confident,0
errors_02_key_14,2,prompt_5_very_confident,0
errors_02_key_15,2,prompt_1_very_pessimistic,2
errors_02_key_15,2,prompt_2_pessimistic,3
errors_02_key_15,2,prompt_3_neutral,1
errors_02_key_15,2,prompt_4_confident,2
errors_02_key_15,2,prompt_5_very_confident,1
errors_02_key_16,2,prompt_1_very_pessimistic,2
errors_02_key_16,2,prompt_2_pessimistic,2
errors_02_key_16,2,prompt_3_neutral,2
errors_02_key_16,2,prompt_4_confident,2
errors_02_key_16,2,prompt_5_very_confident,3
errors_02_key_17,2,prompt_1_very_pessimistic,2
errors_02_key_17,2,prompt_2_pessimistic,2
errors_02_key_17,2,prompt_3_neutral,2
errors_02_key_17,2,prompt_4_confident,2
errors_02_key_17,2,prompt_5_very_confident,2
errors_02_key_18,2,prompt_1_very_pessimistic,3
errors_02_key_18,2,prompt_2_pessimistic,2
errors_02_key_18,2,prompt_3_neutral,2
errors_02_key_18,2,prompt_4_confident,2
errors_02_key_18,2,prompt_5_very_confident,2
errors_02_key_19,2,prompt_1_very_pessimistic,2
errors_02_key_19,2,prompt_2_pessimistic,2
errors_02_key_19,2,prompt_3_neutral,3
errors_02_key_19,2,prompt_4_confident,1
errors_02_key_19,2,prompt_5_very_confident,2
errors_02_key_20,2,prompt_1_very_pessimistic,3
errors_02_key_20,2,prompt_2_pessimistic,1
errors_02_key_20,2,prompt_3_neutral,1
errors_02_key_20,2,prompt_4_confident,2
errors_02_key_20,2,prompt_5_very_confident,0
errors_02_key_21,2,prompt_1_very_pessimistic,3
errors_02_key_21,2,prompt_2_pessimistic,2
errors_02_key_21,2,prompt_3_neutral,3
errors_02_key_21,2,prompt_4_confident,3
errors_02_key_21,2,prompt_5_very_confident,0
errors_02_key_22,2,prompt_1_very_pessimistic,3
errors_02_key_22,2,prompt_2_pessimistic,1
errors_02_key_22,2,prompt_3_neutral,1
errors_02_key_22,2,prompt_4_confident,1
errors_02_key_22,2,prompt_5_very_confident,2
errors_02_key_23,2,prompt_1_very_pessimistic,3
errors_02_key_23,2,prompt_2_pessimistic,2
errors_02_key_23,2,prompt_3_neutral,3
errors_02_key_23,2,prompt_4_confident,1
errors_02_key_23,2,prompt_5_very_confident,2
errors_02_key_24,2,prompt_1_very_pessimistic,3
errors_02_key_24,2,prompt_2_pessimistic,2
errors_02_key_24,2,prompt_3_neutral,2
errors_02_key_24,2,prompt_4_confident,1
errors_02_key_24,2,prompt_5_very_confident,2
errors_02_key_25,2,prompt_1_very_pessimistic,3
errors_02_key_25,2,prompt_2_pessimistic,3
errors_02_key_25,2,prompt_3_neutral,3
errors_02_key_25,2,prompt_4_confident,3
errors_02_key_25,2,prompt_5_very_confident,2
errors_02_key_26,2,prompt_1_very_pessimistic,3
errors_02_key_26,2,prompt_2_pessimistic,3
errors_02_key_26,2,prompt_3_neutral,1
errors_02_key_26,2,prompt_4_confident,2
errors_02_key_26,2,prompt_5_very_confident,0
errors_02_key_27,2,prompt_1_very_pessimistic,3
errors_02_key_27,2,prompt_2_pessimistic,3
errors_02_key_27,2,prompt_3_neutral,2
errors_02_key_27,2,prompt_4_confident,2
errors_02_key_27,2,prompt_5_very_confident,1
errors_02_key_28,2,prompt_1_very_pessimistic,1
errors_02_key_28,2,prompt_2_pessimistic,1
errors_02_key_28,2,prompt_3_neutral,1
errors_02_key_28,2,prompt_4_confident,2
errors_02_key_28,2,prompt_5_very_confident,1
errors_02_key_29,2,prompt_1_very_pessimistic,3
errors_02_key_29,2,prompt_2_pessimistic,3
errors_02_key_29,2,prompt_3_neutral,3
errors_02_key_29,2,prompt_4_confident,1
errors_02_key_29,2,prompt_5_very_confident,1
errors_02_key_30,2,prompt_1_very_pessimistic,1
errors_02_key_30,2,prompt_2_pessimistic,3
errors_02_key_30,2,prompt_3_neutral,3
errors_02_key_30,2,prompt_4_confident,2
errors_02_key_30,2,prompt_5_very_confident,1
errors_03_key_01,3,prompt_1_very_pessimistic,2
errors_03_key_01,3,prompt_2_pessimistic,4
errors_03_key_01,3,prompt_3_neutral,3
errors_03_key_01,3,prompt_4_confident,3
errors_03_key_01,3,prompt_5_very_confident,4
errors_03_key_02,3,prompt_1_very_pessimistic,4
errors_03_key_02,3,prompt_2_pessimistic,4
errors_03_key_02,3,prompt_3_neutral,3
errors_03_key_02,3,prompt_4_confident,3
errors_03_key_02,3,prompt_5_very_confident,2
errors_03_key_03,3,prompt_1_very_pessimistic,5
errors_03_key_03,3,prompt_2_pessimistic,4
errors_03_key_03,3,prompt_3_neutral,3
errors_03_key_03,3,prompt_4_confident,5
errors_03_key_03,3,prompt_5_very_confident,4
errors_03_key_04,3,prompt_1_very_pessimistic,3
errors_03_key_04,3,prompt_2_pessimistic,3
errors_03_key_04,3,prompt_3_neutral,3
errors_03_key_04,3,prompt_4_confident,2
errors_03_key_04,3,prompt_5_very_confident,2
errors_03_key_05,3,prompt_1_very_pessimistic,3
errors_03_key_05,3,prompt_2_pessimistic,5
errors_03_key_05,3,prompt_3_neutral,5
errors_03_key_05,3,prompt_4_confident,2
errors_03_key_05,3,prompt_5_very_confident,2
errors_03_key_06,3,prompt_1_very_pessimistic,3
errors_03_key_06,3,prompt_2_pessimistic,3
errors_03_key_06,3,prompt_3_neutral,1
errors_03_key_06,3,prompt_4_confident,3
errors_03_key_06,3,prompt_5_very_confident,4
errors_03_key_07,3,prompt_1_very_pessimistic,3
errors_03_key_07,3,prompt_2_pessimistic,2
errors_03_key_07,3,prompt_3_neutral,3
errors_03_key_07,3,prompt_4_confident,2
errors_03_key_07,3,prompt_5_very_confident,4
errors_03_key_08,3,prompt_1_very_pessimistic,4
errors_03_key_08,3,prompt_2_pessimistic,4
errors_03_key_08,3,prompt_3_neutral,3
errors_03_key_08,3,prompt_4_confident,2
errors_03_key_08,3,prompt_5_very_confident,3
errors_03_key_09,3,prompt_1_very_pessimistic,4
errors_03_key_09,3,prompt_2_pessimistic,4
errors_03_key_09,3,prompt_3_neutral,3
errors_03_key_09,3,prompt_4_confident,3
errors_03_key_09,3,prompt_5_very_confident,4
errors_03_key_10,3,prompt_1_very_pessimistic,5
errors_03_key_10,3,prompt_2_pessimistic,3
errors_03_key_10,3,prompt_3_neutral,2
errors_03_key_10,3,prompt_4_confident,4
errors_03_key_10,3,prompt_5_very_confident,2
errors_03_key_11,3,prompt_1_very_pessimistic,5
errors_03_key_11,3,prompt_2_pessimistic,3
errors_03_key_11,3,prompt_3_neutral,4
errors_03_key_11,3,prompt_4_confident,3
errors_03_key_11,3,prompt_5_very_confident,2
errors_03_key_12,3,prompt_1_very_pessimistic,3
errors_03_key_12,3,prompt_2_pessimistic,3
errors_03_key_12,3,prompt_3_neutral,3
errors_03_key_12,3,prompt_4_confident,2
errors_03_key_12,3,prompt_5_very_confident,1
errors_03_key_13,3,prompt_1_very_pessimistic,3
errors_03_key_13,3,prompt_2_pessimistic,2
errors_03_key_13,3,prompt_3_neutral,3
errors_03_key_13,3,prompt_4_confident,2
errors_03_key_13,3,prompt_5_very_confident,1
errors_03_key_14,3,prompt_1_very_pessimistic,3
errors_03_key_14,3,prompt_2_pessimistic,3
errors_03_key_14,3,prompt_3_neutral,3
errors_03_key_14,3,prompt_4_confident,3
errors_03_key_14,3,prompt_5_very_confident,3
errors_03_key_15,3,prompt_1_very_pessimistic,3
errors_03_key_15,3,prompt_2_pessimistic,3
errors_03_key_15,3,prompt_3_neutral,3
errors_03_key_15,3,prompt_4_confident,1
errors_03_key_15,3,prompt_5_very_confident,2
errors_03_key_16,3,prompt_1_very_pessimistic,4
errors_03_key_16,3,prompt_2_pessimistic,4
errors_03_key_16,3,prompt_3_neutral,4
errors_03_key_16,3,prompt_4_confident,3
errors_03_key_16,3,prompt_5_very_confident,3
errors_03_key_17,3,prompt_1_very_pessimistic,4
errors_03_key_17,3,prompt_2_pessimistic,3
errors_03_key_17,3,prompt_3_neutral,3
errors_03_key_17,3,prompt_4_confident,4
errors_03_key_17,3,prompt_5_very_confident,2
errors_03_key_18,3,prompt_1_very_pessimistic,3
errors_03_key_18,3,prompt_2_pessimistic,4
errors_03_key_18,3,prompt_3_neutral,2
errors_03_key_18,3,prompt_4_confident,3
errors_03_key_18,3,prompt_5_very_confident,2
errors_03_key_19,3,prompt_1_very_pessimistic,4
errors_03_key_19,3,prompt_2_pessimistic,3
errors_03_key_19,3,prompt_3_neutral,3
errors_03_key_19,3,prompt_4_confident,3
errors_03_key_19,3,prompt_5_very_confident,2
errors_03_key_20,3,prompt_1_very_pessimistic,3
errors_03_key_20,3,prompt_2_pessimistic,5
errors_03_key_20,3,prompt_3_neutral,4
errors_03_key_20,3,prompt_4_confident,3
errors_03_key_20,3,prompt_5_very_confident,3
errors_03_key_21,3,prompt_1_very_pessimistic,3
errors_03_key_21,3,prompt_2_pessimistic,4
errors_03_key_21,3,prompt_3_neutral,3
errors_03_key_21,3,prompt_4_confident,3
errors_03_key_21,3,prompt_5_very_confident,1
errors_03_key_22,3,prompt_1_very_pessimistic,3
errors_03_key_22,3,prompt_2_pessimistic,3
errors_03_key_22,3,prompt_3_neutral,3
errors_03_key_22,3,prompt_4_confident,1
errors_03_key_22,3,prompt_5_very_confident,3
errors_03_key_23,3,prompt_1_very_pessimistic,4
errors_03_key_23,3,prompt_2_pessimistic,3
errors_03_key_23,3,prompt_3_neutral,3
errors_03_key_23,3,prompt_4_confident,3
errors_03_key_23,3,prompt_5_very_confident,1
errors_03_key_24,3,prompt_1_very_pessimistic,4
errors_03_key_24,3,prompt_2_pessimistic,3
errors_03_key_24,3,prompt_3_neutral,3
errors_03_key_24,3,prompt_4_confident,3
errors_03_key_24,3,prompt_5_very_confident,3
errors_03_key_25,3,prompt_1_very_pessimistic,4
errors_03_key_25,3,prompt_2_pessimistic,3
errors_03_key_25,3,prompt_3_neutral,3
errors_03_key_25,3,prompt_4_confident,3
errors_03_key_25,3,prompt_5_very_confident,4
