answer_key_id,true_mistakes,prompt_type,ai_estimated_mistakes
111010010010111 ,14,pessimistic,not found
111010010010111 ,14,neutral,not found
111010010010111 ,14,confident,12
111010010010111 ,14,very_confident,10
111010010111111 ,14,very_pessimistic,12
111010010111111 ,14,pessimistic,12
111010010111111 ,14,neutral,not found
111010010111111 ,14,confident,12
111010010111111 ,14,very_confident,12
101010010110111 ,14,very_pessimistic,12
101010010110111 ,14,pessimistic,not found
101010010110111 ,14,neutral,12
101010010110111 ,14,confident,12
101010010110111 ,14,very_confident,not found
111010010110110 ,14,very_pessimistic,8
111010010110110 ,14,pessimistic,not found
111010010110110 ,14,neutral,12
111010010110110 ,14,confident,12
111010010110110 ,14,very_confident,12
111010010110110 ,14,very_pessimistic,12
111010010110110 ,14,pessimistic,not found
111010010110110 ,14,neutral,12
111010010110110 ,14,confident,not found
111010010110110 ,14,very_confident,12
110010010110111 ,14,very_pessimistic,12
110010010110111 ,14,pessimistic,not found
110010010110111 ,14,neutral,not found
110010010110111 ,14,confident,not found
110010010110111 ,14,very_confident,12
111010011110111 ,14,very_pessimistic,11
111010011110111 ,14,pessimistic,12
111010011110111 ,14,neutral,not found
111010011110111 ,14,confident,12
111010011110111 ,14,very_confident,12
110010010110111 ,14,very_pessimistic,12
110010010110111 ,14,pessimistic,not found
110010010110111 ,14,neutral,8
110010010110111 ,14,confident,12
110010010110111 ,14,very_confident,not found
111010010110110 ,14,very_pessimistic,not found
111010010110110 ,14,pessimistic,12
111010010110110 ,14,neutral,not found
111010010110110 ,14,confident,12
111010010110110 ,14,very_confident,12
111010010110011 ,14,very_pessimistic,12
111010010110011 ,14,pessimistic,12
111010010110011 ,14,neutral,12
111010010110011 ,14,confident,12
111010010110011 ,14,very_confident,11
111110010110111 ,14,very_pessimistic,12
111110010110111 ,14,pessimistic,not found
111110010110111 ,14,neutral,12
111110010110111 ,14,confident,9
111110010110111 ,14,very_confident,12
111010010111111 ,14,very_pessimistic,12
111010010111111 ,14,pessimistic,10
111010010111111 ,14,neutral,12
111010010111111 ,14,confident,11
111010010111111 ,14,very_confident,not found
111010010010111 ,14,very_pessimistic,not found
111010010010111 ,14,pessimistic,not found
111010010010111 ,14,neutral,not found
111010010010111 ,14,confident,13
111010010010111 ,14,very_confident,11
111010011110111 ,14,very_pessimistic,11
111010011110111 ,14,pessimistic,not found
111010011110111 ,14,neutral,12
111010011110111 ,14,confident,11
111010011110111 ,14,very_confident,12
111010010110011 ,14,very_pessimistic,12
111010010110011 ,14,pessimistic,12
111010010110011 ,14,neutral,11
111010010110011 ,14,confident,not found
111010010110011 ,14,very_confident,12
111010010110101 ,14,very_pessimistic,12
111010010110101 ,14,pessimistic,12
111010010110101 ,14,neutral,12
111010010110101 ,14,confident,12
111010010110101 ,14,very_confident,12
111010110110111 ,14,very_pessimistic,10
111010110110111 ,14,pessimistic,12
111010110110111 ,14,neutral,12
111010110110111 ,14,confident,12
111010110110111 ,14,very_confident,not found
111000010110111 ,14,very_pessimistic,12
111000010110111 ,14,pessimistic,12
111000010110111 ,14,neutral,11
111000010110111 ,14,confident,not found
111000010110111 ,14,very_confident,12
111000010110111 ,14,very_pessimistic,12
111000010110111 ,14,pessimistic,not found
111000010110111 ,14,neutral,12
111000010110111 ,14,confident,12
111000010110111 ,14,very_confident,10
111010010110110 ,14,very_pessimistic,12
111010010110110 ,14,pessimistic,12
111010010110110 ,14,neutral,12
111010010110110 ,14,confident,not found
111010010110110 ,14,very_confident,12
111010011110111 ,14,very_pessimistic,11
111010011110111 ,14,pessimistic,not found
111010011110111 ,14,neutral,not found
111010011110111 ,14,confident,not found
111010011110111 ,14,very_confident,12
111110010110111 ,14,very_pessimistic,12
111110010110111 ,14,pessimistic,not found
111110010110111 ,14,neutral,12
111110010110111 ,14,confident,not found
111110010110111 ,14,very_confident,11
111110010110111 ,14,very_pessimistic,10
111110010110111 ,14,pessimistic,not found
111110010110111 ,14,neutral,11
111110010110111 ,14,confident,12
111110010110111 ,14,very_confident,12
111010010110101 ,14,very_pessimistic,11
111010010110101 ,14,pessimistic,12
111010010110101 ,14,neutral,12
111010010110101 ,14,confident,not found
111010010110101 ,14,very_confident,not found
111010010110110 ,14,very_pessimistic,10
111010010110110 ,14,pessimistic,11
111010010110110 ,14,neutral,not found
111010010110110 ,14,confident,not found
111010010110110 ,14,very_confident,12
011010010110111 ,14,very_pessimistic,12
011010010110111 ,14,pessimistic,12
011010010110111 ,14,neutral,not found
011010010110111 ,14,confident,12
011010010110111 ,14,very_confident,not found
111010010110110 ,14,very_pessimistic,10
111010010110110 ,14,pessimistic,12
111010010110110 ,14,neutral,13
111010010110110 ,14,confident,13
111010010110110 ,14,very_confident,12
110010010110111 ,14,very_pessimistic,11
110010010110111 ,14,pessimistic,not found
110010010110111 ,14,neutral,not found
110010010110111 ,14,confident,11
110010010110111 ,14,very_confident,12
111010000110111 ,14,very_pessimistic,not found
111010000110111 ,14,pessimistic,12
111010000110111 ,14,neutral,12
111010000110111 ,14,confident,12
111010000110111 ,14,very_confident,not found
111010010010111 ,14,very_pessimistic,12
111010010010111 ,14,pessimistic,12
111010010010111 ,14,neutral,not found
111010010010111 ,14,confident,11
111010010010111 ,14,very_confident,12
111010010010111 ,14,very_pessimistic,12
111010010010111 ,14,pessimistic,12
111010010010111 ,14,neutral,12
111010010010111 ,14,confident,12
111010010010111 ,14,very_confident,not found
111010010111111 ,14,very_pessimistic,13
111010010111111 ,14,pessimistic,11
111010010111111 ,14,neutral,11
111010010111111 ,14,confident,11
111010010111111 ,14,very_confident,10
011010010110111 ,14,very_pessimistic,12
011010010110111 ,14,pessimistic,12
011010010110111 ,14,neutral,12
011010010110111 ,14,confident,12
011010010110111 ,14,very_confident,not found
111010011110011 ,13,very_pessimistic,10
111010011110011 ,13,pessimistic,not found
111010011110011 ,13,neutral,9
111010011110011 ,13,confident,not found
111010011110011 ,13,very_confident,9
111000010110011 ,13,very_pessimistic,10
111000010110011 ,13,pessimistic,10
111000010110011 ,13,neutral,not found
111000010110011 ,13,confident,8
111000010110011 ,13,very_confident,10
111010010111110 ,13,very_pessimistic,10
111010010111110 ,13,pessimistic,not found
111010010111110 ,13,neutral,10
111010010111110 ,13,confident,10
111010010111110 ,13,very_confident,10
111110010111111 ,13,very_pessimistic,11
111110010111111 ,13,pessimistic,9
111110010111111 ,13,neutral,not found
111110010111111 ,13,confident,10
111110010111111 ,13,very_confident,11
111010010110001 ,13,very_pessimistic,10
111010010110001 ,13,pessimistic,8
111010010110001 ,13,neutral,not found
111010010110001 ,13,confident,10
111010010110001 ,13,very_confident,10
111010010110100 ,13,very_pessimistic,8
111010010110100 ,13,pessimistic,10
111010010110100 ,13,neutral,10
111010010110100 ,13,confident,10
111010010110100 ,13,very_confident,9
110110010110111 ,13,very_pessimistic,not found
110110010110111 ,13,pessimistic,not found
110110010110111 ,13,neutral,10
110110010110111 ,13,confident,10
110110010110111 ,13,very_confident,10
111010000110011 ,13,very_pessimistic,10
111010000110011 ,13,pessimistic,10
111010000110011 ,13,neutral,not found
111010000110011 ,13,confident,10
111010000110011 ,13,very_confident,10
110010010110110 ,13,very_pessimistic,11
110010010110110 ,13,pessimistic,10
110010010110110 ,13,neutral,not found
110010010110110 ,13,confident,10
110010010110110 ,13,very_confident,not found
111010011110011 ,13,very_pessimistic,10
111010011110011 ,13,pessimistic,10
111010011110011 ,13,neutral,not found
111010011110011 ,13,confident,10
111010011110011 ,13,very_confident,10
110110010110111 ,13,very_pessimistic,9
110110010110111 ,13,pessimistic,not found
110110010110111 ,13,neutral,10
110110010110111 ,13,confident,11
110110010110111 ,13,very_confident,10
111010000111111 ,13,very_pessimistic,9
111010000111111 ,13,pessimistic,not found
111010000111111 ,13,neutral,not found
111010000111111 ,13,confident,not found
111010000111111 ,13,very_confident,not found
111010110100111 ,13,very_pessimistic,10
111010110100111 ,13,pessimistic,10
111010110100111 ,13,neutral,10
111010110100111 ,13,confident,10
111010110100111 ,13,very_confident,not found
111011010110110 ,13,very_pessimistic,8
111011010110110 ,13,pessimistic,11
111011010110110 ,13,neutral,not found
111011010110110 ,13,confident,not found
111011010110110 ,13,very_confident,9
111000000110111 ,13,very_pessimistic,10
111000000110111 ,13,pessimistic,10
111000000110111 ,13,neutral,not found
111000000110111 ,13,confident,not found
111000000110111 ,13,very_confident,8
110011010110111 ,13,very_pessimistic,not found
110011010110111 ,13,pessimistic,10
110011010110111 ,13,neutral,10
110011010110111 ,13,confident,10
110011010110111 ,13,very_confident,10
101110010110111 ,13,very_pessimistic,11
101110010110111 ,13,pessimistic,not found
101110010110111 ,13,neutral,10
101110010110111 ,13,confident,10
101110010110111 ,13,very_confident,10
111111010110111 ,13,very_pessimistic,10
111111010110111 ,13,pessimistic,11
111111010110111 ,13,neutral,10
111111010110111 ,13,confident,not found
111111010110111 ,13,very_confident,10
011010110110111 ,13,very_pessimistic,10
011010110110111 ,13,pessimistic,10
011010110110111 ,13,neutral,10
011010110110111 ,13,confident,11
011010110110111 ,13,very_confident,10
011011010110111 ,13,very_pessimistic,10
011011010110111 ,13,pessimistic,10
011011010110111 ,13,neutral,10
011011010110111 ,13,confident,not found
011011010110111 ,13,very_confident,not found
